SessionID,UserID,DeviceType,Country,ReferralSource,session_start_time,session_end_time,session_duration_minutes,Purchased,home_flag,product_flag,cart_flag,checkout_flag,confirmation_flag,total_time_on_page_seconds,max_items_in_cart
session_630,user_2626,Tablet,USA,Google,"2025-04-16 01:11:39","2025-04-16 01:14:15",2,0,1,1,0,0,0,190,3
session_631,user_1019,Desktop,Australia,Direct,"2025-03-01 07:54:56","2025-03-01 07:57:35",2,0,1,1,0,0,0,217,0
session_632,user_2802,Mobile,Australia,Google,"2025-02-08 21:17:14","2025-02-08 21:17:14",0,0,1,0,0,0,0,171,0
session_633,user_2190,Mobile,India,Direct,"2025-08-22 21:44:57","2025-08-22 21:50:19",5,1,1,1,1,1,1,368,2
session_634,user_1814,Tablet,USA,Direct,"2025-01-14 18:38:38","2025-01-14 18:38:38",0,0,1,0,0,0,0,22,0
session_635,user_2010,Desktop,France,Google,"2025-07-26 15:56:56","2025-07-26 15:57:38",0,0,1,1,0,0,0,110,1
session_636,user_2020,Desktop,France,Direct,"2025-04-16 18:57:15","2025-04-16 19:02:10",4,0,1,1,1,0,0,471,0
session_637,user_1341,Mobile,UK,Email,"2025-04-04 19:08:42","2025-04-04 19:11:59",3,1,1,1,1,1,1,246,4
session_638,user_2603,Mobile,Canada,"Social Media","2025-04-05 22:08:31","2025-04-05 22:08:53",0,0,1,1,0,0,0,88,4
session_639,user_2617,Desktop,Australia,"Social Media","2025-08-15 05:45:30","2025-08-15 05:45:30",0,0,1,0,0,0,0,177,0
session_640,user_1613,Desktop,Germany,Google,"2025-04-14 21:29:30","2025-04-14 21:29:50",0,0,1,1,0,0,0,195,1
session_641,user_2169,Desktop,Germany,Google,"2025-08-31 13:51:16","2025-08-31 13:52:26",1,0,1,1,0,0,0,174,0
session_642,user_1521,Tablet,Canada,Email,"2025-05-12 19:31:49","2025-05-12 19:34:19",2,0,1,1,0,0,0,215,3
session_643,user_1803,Tablet,UK,"Social Media","2025-02-11 14:12:03","2025-02-11 14:21:40",9,1,1,1,1,1,1,592,5
session_644,user_1847,Tablet,France,Direct,"2025-03-21 03:28:06","2025-03-21 03:31:28",3,0,1,1,1,0,0,317,4
session_645,user_2698,Tablet,UK,Direct,"2025-01-27 11:36:43","2025-01-27 11:38:45",2,0,1,1,0,0,0,189,2
session_646,user_2882,Mobile,India,Google,"2025-06-20 00:44:57","2025-06-20 00:44:57",0,0,1,0,0,0,0,29,0
session_647,user_1043,Desktop,Australia,Email,"2025-08-03 09:49:56","2025-08-03 09:52:51",2,0,1,1,0,0,0,272,4
session_648,user_2306,Mobile,Germany,Direct,"2025-06-05 07:24:47","2025-06-05 07:31:56",7,1,1,1,1,1,1,540,4
session_649,user_2804,Tablet,Australia,Google,"2025-04-23 13:30:44","2025-04-23 13:32:00",1,0,1,1,0,0,0,171,0
session_650,user_2292,Desktop,USA,Email,"2025-07-27 20:05:52","2025-07-27 20:05:52",0,0,1,0,0,0,0,69,0
session_651,user_2234,Tablet,USA,"Social Media","2025-04-25 02:57:14","2025-04-25 02:57:14",0,0,1,0,0,0,0,104,0
session_652,user_2388,Mobile,USA,"Social Media","2025-05-11 20:10:59","2025-05-11 20:11:14",0,0,1,1,0,0,0,143,2
session_653,user_1137,Desktop,USA,"Social Media","2025-04-14 04:07:43","2025-04-14 04:13:00",5,1,1,1,1,1,1,360,3
session_654,user_1628,Tablet,France,"Social Media","2025-08-10 02:09:41","2025-08-10 02:10:36",0,0,1,1,0,0,0,208,0
session_655,user_2063,Mobile,USA,"Social Media","2025-01-23 20:26:33","2025-01-23 20:29:23",2,0,1,1,0,0,0,293,5
session_656,user_2188,Tablet,UK,Google,"2025-06-08 23:43:54","2025-06-08 23:43:54",0,0,1,0,0,0,0,30,0
session_657,user_2528,Mobile,India,Email,"2025-05-06 16:16:07","2025-05-06 16:16:07",0,0,1,0,0,0,0,21,0
session_658,user_1591,Tablet,France,Direct,"2025-02-25 09:58:01","2025-02-25 09:59:37",1,0,1,1,0,0,0,130,0
session_659,user_2502,Mobile,Australia,"Social Media","2025-03-29 03:03:53","2025-03-29 03:09:06",5,0,1,1,1,0,0,401,1
session_660,user_1996,Mobile,Canada,Google,"2025-03-07 17:21:58","2025-03-07 17:31:53",9,1,1,1,1,1,1,747,1
session_661,user_1642,Mobile,Germany,"Social Media","2025-06-24 05:51:21","2025-06-24 05:51:21",0,0,1,0,0,0,0,171,0
session_662,user_2704,Desktop,India,Google,"2025-01-13 14:38:34","2025-01-13 14:47:48",9,1,1,1,1,1,1,702,5
session_663,user_2840,Desktop,Canada,Direct,"2025-05-09 15:26:26","2025-05-09 15:29:40",3,0,1,1,1,0,0,217,5
session_664,user_2789,Desktop,France,Email,"2025-04-24 15:10:45","2025-04-24 15:13:14",2,0,1,1,0,0,0,250,0
session_665,user_2317,Desktop,USA,"Social Media","2025-02-03 10:35:04","2025-02-03 10:35:04",0,0,1,0,0,0,0,107,0
session_666,user_2035,Mobile,France,Google,"2025-08-16 03:40:23","2025-08-16 03:40:23",0,0,1,0,0,0,0,26,0
session_667,user_1675,Desktop,Canada,Google,"2025-02-16 02:24:28","2025-02-16 02:26:58",2,0,1,1,1,0,0,177,5
session_668,user_2261,Tablet,Canada,Google,"2025-07-29 01:09:40","2025-07-29 01:12:21",2,0,1,1,0,0,0,242,0
session_669,user_2369,Desktop,Australia,"Social Media","2025-08-31 23:03:05","2025-08-31 23:06:58",3,0,1,1,1,0,0,342,4
session_670,user_1932,Mobile,India,Email,"2025-08-28 02:05:24","2025-08-28 02:12:44",7,1,1,1,1,1,1,592,2
session_671,user_1659,Desktop,UK,Direct,"2025-05-25 23:47:21","2025-05-25 23:47:21",0,0,1,0,0,0,0,16,0
session_672,user_2677,Tablet,India,"Social Media","2025-02-04 23:16:36","2025-02-04 23:18:20",1,0,1,1,0,0,0,143,0
session_673,user_1688,Desktop,USA,"Social Media","2025-03-21 12:18:22","2025-03-21 12:18:40",0,0,1,1,0,0,0,184,0
session_674,user_2324,Mobile,India,"Social Media","2025-03-30 19:04:38","2025-03-30 19:08:07",3,1,1,1,1,1,1,340,1
session_675,user_2856,Desktop,UK,"Social Media","2025-07-09 22:56:34","2025-07-09 22:56:34",0,0,1,0,0,0,0,139,0
session_676,user_1942,Mobile,Canada,Google,"2025-08-03 09:59:47","2025-08-03 10:05:44",5,1,1,1,1,1,1,414,4
session_677,user_1401,Tablet,Germany,"Social Media","2025-01-19 19:01:09","2025-01-19 19:04:06",2,0,1,1,0,0,0,307,2
session_678,user_1065,Tablet,UK,Direct,"2025-01-18 23:01:29","2025-01-18 23:01:29",0,0,1,0,0,0,0,27,0
session_679,user_2895,Tablet,Australia,"Social Media","2025-06-07 17:29:50","2025-06-07 17:36:05",6,1,1,1,1,1,1,489,3
session_680,user_1596,Tablet,USA,Email,"2025-01-24 08:32:46","2025-01-24 08:34:41",1,0,1,1,0,0,0,208,0
session_681,user_1884,Tablet,Australia,Google,"2025-03-21 23:36:24","2025-03-21 23:41:31",5,1,1,1,1,1,1,460,4
session_682,user_2951,Tablet,India,Email,"2025-05-19 13:25:00","2025-05-19 13:25:00",0,0,1,0,0,0,0,147,0
session_683,user_1103,Tablet,Australia,Google,"2025-01-09 00:30:22","2025-01-09 00:30:22",0,0,1,0,0,0,0,153,0
session_684,user_2526,Mobile,Canada,Email,"2025-08-04 04:37:56","2025-08-04 04:40:37",2,0,1,1,0,0,0,249,1
session_685,user_1966,Desktop,UK,Google,"2025-08-19 22:01:50","2025-08-19 22:03:53",2,0,1,1,0,0,0,243,4
session_686,user_1239,Tablet,UK,Direct,"2025-07-25 15:53:30","2025-07-25 16:00:19",6,1,1,1,1,1,1,532,5
session_687,user_2787,Desktop,India,"Social Media","2025-03-25 15:25:32","2025-03-25 15:27:11",1,0,1,1,0,0,0,130,1
session_688,user_2437,Tablet,Germany,Email,"2025-07-26 13:58:09","2025-07-26 14:06:47",8,1,1,1,1,1,1,560,5
session_689,user_2332,Mobile,Germany,Direct,"2025-06-04 16:44:10","2025-06-04 16:50:04",5,1,1,1,1,1,1,415,2
session_690,user_2253,Mobile,UK,Google,"2025-05-16 11:30:44","2025-05-16 11:32:57",2,0,1,1,0,0,0,304,4
session_691,user_1367,Desktop,Australia,Google,"2025-03-14 02:06:27","2025-03-14 02:06:27",0,0,1,0,0,0,0,128,0
session_692,user_2635,Mobile,Germany,Google,"2025-05-26 20:41:13","2025-05-26 20:44:46",3,0,1,1,1,0,0,279,2
session_693,user_1245,Desktop,Canada,Direct,"2025-08-01 18:09:56","2025-08-01 18:11:35",1,0,1,1,0,0,0,254,3
session_694,user_1053,Mobile,USA,Direct,"2025-03-14 16:13:04","2025-03-14 16:13:04",0,0,1,0,0,0,0,159,0
session_695,user_2675,Mobile,France,Google,"2025-03-30 16:48:30","2025-03-30 16:54:08",5,1,1,1,1,1,1,405,1
session_696,user_2044,Mobile,France,Direct,"2025-01-20 17:13:33","2025-01-20 17:15:08",1,0,1,1,0,0,0,258,0
session_697,user_2126,Mobile,Australia,Email,"2025-03-10 18:07:00","2025-03-10 18:08:50",1,0,1,1,0,0,0,264,5
session_698,user_2099,Tablet,Canada,Direct,"2025-07-30 15:12:27","2025-07-30 15:14:29",2,0,1,1,0,0,0,226,0
session_699,user_1384,Tablet,India,Google,"2025-04-20 22:41:08","2025-04-20 22:42:29",1,0,1,1,0,0,0,110,0
session_700,user_2723,Desktop,Australia,"Social Media","2025-04-09 14:16:04","2025-04-09 14:17:09",1,0,1,1,0,0,0,141,0
session_701,user_2237,Desktop,UK,Direct,"2025-05-19 00:04:31","2025-05-19 00:05:39",1,0,1,1,0,0,0,138,0
session_702,user_1421,Mobile,USA,Google,"2025-06-25 19:53:46","2025-06-25 19:54:36",0,0,1,1,0,0,0,123,2
session_703,user_1266,Tablet,France,"Social Media","2025-05-21 17:00:58","2025-05-21 17:09:22",8,1,1,1,1,1,1,573,4
session_704,user_1464,Mobile,Germany,Direct,"2025-01-04 16:20:52","2025-01-04 16:21:11",0,0,1,1,0,0,0,103,5
session_705,user_2497,Mobile,Canada,"Social Media","2025-07-07 10:54:24","2025-07-07 10:54:24",0,0,1,0,0,0,0,148,0
session_706,user_2224,Mobile,UK,Direct,"2025-02-15 22:13:09","2025-02-15 22:18:31",5,1,1,1,1,1,1,447,4
session_707,user_2389,Mobile,Australia,Google,"2025-04-05 15:28:30","2025-04-05 15:30:59",2,0,1,1,0,0,0,263,5
session_708,user_1900,Tablet,France,"Social Media","2025-07-04 08:37:29","2025-07-04 08:37:29",0,0,1,0,0,0,0,61,0
session_709,user_1189,Tablet,USA,"Social Media","2025-07-07 10:53:09","2025-07-07 10:54:20",1,0,1,1,0,0,0,195,5
session_710,user_2603,Tablet,Australia,Email,"2025-04-04 05:15:16","2025-04-04 05:17:19",2,0,1,1,0,0,0,172,0
session_711,user_2968,Desktop,Canada,Direct,"2025-04-18 23:38:21","2025-04-18 23:38:21",0,0,1,0,0,0,0,148,0
session_712,user_1697,Desktop,USA,Direct,"2025-07-28 08:58:02","2025-07-28 08:58:47",0,0,1,1,0,0,0,73,5
session_713,user_1407,Tablet,Germany,"Social Media","2025-05-21 19:00:13","2025-05-21 19:00:13",0,0,1,0,0,0,0,40,0
session_714,user_2004,Desktop,Germany,Google,"2025-06-22 00:23:59","2025-06-22 00:25:26",1,0,1,1,0,0,0,199,0
session_715,user_2370,Tablet,Australia,Email,"2025-02-06 01:44:38","2025-02-06 01:51:09",6,1,1,1,1,1,1,538,5
session_716,user_1263,Desktop,USA,"Social Media","2025-06-15 20:09:35","2025-06-15 20:10:46",1,0,1,1,0,0,0,140,5
session_717,user_2751,Desktop,UK,"Social Media","2025-01-30 03:30:03","2025-01-30 03:30:03",0,0,1,0,0,0,0,164,0
session_718,user_1274,Mobile,Canada,Google,"2025-01-09 17:56:52","2025-01-09 17:56:52",0,0,1,0,0,0,0,163,0
session_719,user_1407,Tablet,Australia,Google,"2025-06-28 04:20:28","2025-06-28 04:23:01",2,0,1,1,0,0,0,311,4
session_720,user_1085,Tablet,Germany,Direct,"2025-02-17 14:28:45","2025-02-17 14:31:05",2,0,1,1,0,0,0,175,0
session_721,user_2304,Desktop,USA,Direct,"2025-04-21 02:03:38","2025-04-21 02:04:36",0,0,1,1,0,0,0,228,0
session_722,user_2024,Desktop,Australia,Direct,"2025-02-17 07:19:18","2025-02-17 07:19:18",0,0,1,0,0,0,0,33,0
session_723,user_1857,Mobile,USA,"Social Media","2025-02-17 14:02:20","2025-02-17 14:03:45",1,0,1,1,0,0,0,186,0
session_724,user_1491,Desktop,USA,Email,"2025-01-20 11:45:49","2025-01-20 11:51:32",5,0,1,1,1,1,0,445,2
session_725,user_1369,Mobile,France,"Social Media","2025-04-22 09:58:53","2025-04-22 10:03:42",4,1,1,1,1,1,1,309,5
session_726,user_1392,Mobile,France,"Social Media","2025-05-25 12:44:36","2025-05-25 12:47:26",2,0,1,1,0,0,0,200,2
session_727,user_2067,Desktop,USA,Email,"2025-08-22 08:42:47","2025-08-22 08:42:47",0,0,1,0,0,0,0,84,0
session_728,user_1408,Mobile,USA,Google,"2025-08-25 06:53:39","2025-08-25 06:54:40",1,0,1,1,0,0,0,84,0
session_729,user_2606,Desktop,Canada,Direct,"2025-07-30 16:39:15","2025-07-30 16:42:06",2,0,1,1,0,0,0,271,0
session_730,user_1827,Mobile,Australia,Email,"2025-02-15 10:57:44","2025-02-15 10:57:44",0,0,1,0,0,0,0,162,0
session_731,user_2508,Tablet,India,Google,"2025-08-16 19:13:32","2025-08-16 19:14:59",1,0,1,1,0,0,0,145,0
session_732,user_1879,Desktop,Germany,Email,"2025-04-13 14:41:31","2025-04-13 14:45:38",4,0,1,1,1,0,0,308,1
session_733,user_1320,Tablet,USA,Direct,"2025-04-17 14:20:07","2025-04-17 14:20:07",0,0,1,0,0,0,0,142,0
session_734,user_1777,Mobile,Canada,"Social Media","2025-06-02 07:58:29","2025-06-02 08:01:55",3,0,1,1,1,0,0,245,5
session_735,user_2226,Desktop,USA,Direct,"2025-06-19 21:22:52","2025-06-19 21:22:52",0,0,1,0,0,0,0,160,0
session_736,user_2396,Mobile,France,"Social Media","2025-08-20 16:02:24","2025-08-20 16:03:17",0,0,1,1,0,0,0,144,2
session_737,user_2129,Desktop,UK,Google,"2025-06-03 13:56:04","2025-06-03 13:56:04",0,0,1,0,0,0,0,59,0
session_738,user_2992,Desktop,India,Direct,"2025-08-14 09:55:03","2025-08-14 09:55:49",0,0,1,1,0,0,0,61,0
session_739,user_2834,Mobile,India,Google,"2025-02-11 08:11:11","2025-02-11 08:14:01",2,0,1,1,0,0,0,290,4
session_740,user_2540,Tablet,India,Email,"2025-06-01 20:06:48","2025-06-01 20:07:11",0,0,1,1,0,0,0,97,0
session_741,user_1297,Tablet,UK,Direct,"2025-07-29 19:22:53","2025-07-29 19:22:53",0,0,1,0,0,0,0,36,0
session_742,user_1048,Mobile,Germany,Email,"2025-06-01 09:24:51","2025-06-01 09:26:37",1,0,1,1,0,0,0,186,2
session_743,user_1929,Tablet,Australia,Google,"2025-03-12 07:49:25","2025-03-12 07:54:53",5,0,1,1,1,0,0,502,2
session_744,user_2548,Tablet,USA,Direct,"2025-02-18 23:48:32","2025-02-18 23:49:55",1,0,1,1,0,0,0,150,1
session_745,user_2723,Desktop,Germany,Direct,"2025-07-31 17:27:14","2025-07-31 17:28:50",1,0,1,1,0,0,0,213,0
session_746,user_1807,Desktop,India,Direct,"2025-06-10 06:55:38","2025-06-10 06:56:36",0,0,1,1,0,0,0,176,0
session_747,user_1330,Tablet,USA,Google,"2025-07-24 16:48:09","2025-07-24 16:48:09",0,0,1,0,0,0,0,18,0
session_748,user_1793,Desktop,USA,Email,"2025-02-17 13:03:51","2025-02-17 13:08:32",4,0,1,1,1,0,0,426,3
session_749,user_1946,Tablet,France,"Social Media","2025-05-16 23:48:41","2025-05-16 23:48:41",0,0,1,0,0,0,0,62,0
session_750,user_2429,Mobile,Australia,"Social Media","2025-04-25 02:13:55","2025-04-25 02:15:57",2,0,1,1,0,0,0,262,3
session_751,user_1042,Mobile,Australia,"Social Media","2025-03-12 16:36:17","2025-03-12 16:37:38",1,0,1,1,0,0,0,173,0
session_752,user_1379,Desktop,Australia,Google,"2025-03-19 22:57:26","2025-03-19 22:59:55",2,0,1,1,0,0,0,310,3
session_753,user_2443,Desktop,France,Email,"2025-03-16 08:50:42","2025-03-16 08:52:38",1,0,1,1,0,0,0,183,4
session_754,user_1273,Mobile,UK,Google,"2025-03-18 12:15:11","2025-03-18 12:21:15",6,0,1,1,1,1,0,446,2
session_755,user_2010,Mobile,Germany,"Social Media","2025-03-11 21:18:55","2025-03-11 21:20:55",2,0,1,1,0,0,0,269,0
session_756,user_1374,Desktop,France,"Social Media","2025-05-05 06:25:29","2025-05-05 06:28:08",2,0,1,1,0,0,0,292,3
session_757,user_2877,Desktop,Canada,Google,"2025-07-02 04:16:41","2025-07-02 04:18:53",2,0,1,1,0,0,0,186,3
session_758,user_2012,Tablet,USA,"Social Media","2025-08-24 13:15:47","2025-08-24 13:15:47",0,0,1,0,0,0,0,72,0
session_759,user_1160,Mobile,USA,"Social Media","2025-05-30 02:29:25","2025-05-30 02:31:53",2,0,1,1,1,0,0,231,2
session_760,user_1566,Mobile,Australia,Email,"2025-06-15 14:26:38","2025-06-15 14:26:38",0,0,1,0,0,0,0,116,0
session_761,user_2357,Tablet,Australia,Email,"2025-02-10 23:39:33","2025-02-10 23:42:14",2,0,1,1,0,0,0,305,5
session_762,user_1337,Desktop,Canada,Google,"2025-03-08 16:05:42","2025-03-08 16:11:48",6,1,1,1,1,1,1,426,4
session_763,user_2435,Desktop,Australia,Direct,"2025-04-15 19:03:37","2025-04-15 19:05:33",1,0,1,1,0,0,0,280,4
session_764,user_1509,Mobile,India,Email,"2025-01-14 04:29:43","2025-01-14 04:31:55",2,0,1,1,0,0,0,289,0
session_765,user_1898,Desktop,Australia,"Social Media","2025-05-07 20:20:37","2025-05-07 20:23:33",2,0,1,1,0,0,0,333,2
session_766,user_2672,Mobile,Canada,"Social Media","2025-05-19 19:46:43","2025-05-19 19:55:19",8,1,1,1,1,1,1,628,3
session_767,user_1266,Mobile,UK,Direct,"2025-04-10 08:25:34","2025-04-10 08:25:34",0,0,1,0,0,0,0,16,0
session_768,user_1724,Tablet,Canada,Email,"2025-04-29 00:20:28","2025-04-29 00:27:06",6,1,1,1,1,1,1,462,4
session_769,user_2790,Desktop,USA,"Social Media","2025-05-08 16:46:36","2025-05-08 16:46:51",0,0,1,1,0,0,0,69,2
session_770,user_2600,Tablet,UK,"Social Media","2025-04-02 17:55:46","2025-04-02 17:59:20",3,0,1,1,1,0,0,340,3
session_771,user_1789,Tablet,UK,Direct,"2025-06-15 20:58:22","2025-06-15 21:06:52",8,1,1,1,1,1,1,531,1
session_772,user_1154,Tablet,USA,Google,"2025-05-15 23:07:34","2025-05-15 23:11:30",3,1,1,1,1,1,1,320,3
session_773,user_2227,Tablet,Australia,"Social Media","2025-06-28 20:17:47","2025-06-28 20:17:47",0,0,1,0,0,0,0,119,0
session_774,user_2452,Tablet,France,Direct,"2025-01-05 23:30:25","2025-01-05 23:33:25",3,0,1,1,0,0,0,285,4
session_775,user_1370,Mobile,Canada,Direct,"2025-01-16 01:59:15","2025-01-16 02:01:04",1,0,1,1,0,0,0,190,5
session_776,user_1312,Tablet,India,"Social Media","2025-02-26 07:44:14","2025-02-26 07:47:57",3,0,1,1,1,0,0,250,3
session_777,user_2521,Mobile,India,Direct,"2025-01-18 19:15:31","2025-01-18 19:16:45",1,0,1,1,0,0,0,221,2
session_778,user_2040,Tablet,UK,"Social Media","2025-08-18 07:51:12","2025-08-18 07:54:08",2,0,1,1,0,0,0,246,5
session_779,user_1718,Tablet,Germany,Google,"2025-07-04 01:35:27","2025-07-04 01:37:20",1,0,1,1,0,0,0,277,4
session_780,user_2640,Tablet,Germany,Email,"2025-05-04 05:39:58","2025-05-04 05:43:27",3,0,1,1,1,1,0,325,1
session_781,user_1514,Mobile,Australia,"Social Media","2025-02-25 07:08:31","2025-02-25 07:10:22",1,0,1,1,0,0,0,165,0
session_782,user_2083,Mobile,India,Email,"2025-05-12 16:52:53","2025-05-12 16:52:53",0,0,1,0,0,0,0,124,0
session_783,user_1254,Desktop,Germany,Direct,"2025-08-20 09:36:38","2025-08-20 09:37:50",1,0,1,1,0,0,0,202,3
session_784,user_2851,Tablet,USA,"Social Media","2025-06-28 17:30:45","2025-06-28 17:36:59",6,1,1,1,1,1,1,491,3
session_785,user_2169,Tablet,Germany,Google,"2025-02-19 14:51:22","2025-02-19 14:51:22",0,0,1,0,0,0,0,151,0
session_786,user_2004,Mobile,Australia,Google,"2025-07-27 21:17:43","2025-07-27 21:18:26",0,0,1,1,0,0,0,206,1
session_787,user_1896,Tablet,Germany,"Social Media","2025-01-22 21:09:25","2025-01-22 21:14:09",4,0,1,1,1,0,0,367,3
session_788,user_2058,Tablet,Germany,"Social Media","2025-08-31 08:18:33","2025-08-31 08:24:02",5,1,1,1,1,1,1,369,1
session_789,user_1071,Tablet,India,Direct,"2025-05-03 15:51:21","2025-05-03 15:51:21",0,0,1,0,0,0,0,147,0
session_790,user_2125,Desktop,USA,"Social Media","2025-02-10 02:46:37","2025-02-10 02:47:21",0,0,1,1,0,0,0,162,2
session_791,user_1569,Desktop,UK,Direct,"2025-02-16 06:22:37","2025-02-16 06:22:37",0,0,1,0,0,0,0,149,0
session_792,user_1172,Mobile,Australia,"Social Media","2025-04-07 21:14:19","2025-04-07 21:17:04",2,0,1,1,0,0,0,197,4
session_793,user_1065,Desktop,UK,"Social Media","2025-05-06 12:54:11","2025-05-06 12:55:38",1,0,1,1,0,0,0,245,1
session_794,user_1872,Desktop,UK,Direct,"2025-01-09 06:26:10","2025-01-09 06:26:10",0,0,1,0,0,0,0,34,0
session_795,user_2550,Mobile,USA,Google,"2025-03-07 14:25:33","2025-03-07 14:26:59",1,0,1,1,0,0,0,120,4
session_796,user_2061,Tablet,France,"Social Media","2025-06-29 09:23:13","2025-06-29 09:23:13",0,0,1,0,0,0,0,15,0
session_797,user_1274,Tablet,USA,Google,"2025-05-26 12:21:15","2025-05-26 12:27:32",6,1,1,1,1,1,1,534,1
session_798,user_2022,Desktop,Canada,"Social Media","2025-04-07 00:05:49","2025-04-07 00:05:49",0,0,1,0,0,0,0,133,0
session_799,user_1213,Mobile,India,Direct,"2025-07-02 08:22:34","2025-07-02 08:23:31",0,0,1,1,0,0,0,194,4
session_800,user_1078,Tablet,India,Email,"2025-03-19 05:18:20","2025-03-19 05:23:33",5,0,1,1,1,1,0,390,3
session_801,user_2961,Tablet,UK,Google,"2025-01-05 19:56:04","2025-01-05 19:56:04",0,0,1,0,0,0,0,114,0
session_802,user_1231,Mobile,India,Direct,"2025-04-16 16:07:09","2025-04-16 16:15:55",8,1,1,1,1,1,1,563,4
session_803,user_2667,Mobile,UK,Direct,"2025-07-06 05:53:06","2025-07-06 05:55:21",2,0,1,1,0,0,0,266,0
session_804,user_1311,Tablet,Australia,"Social Media","2025-06-29 05:50:36","2025-06-29 05:52:24",1,0,1,1,0,0,0,242,2
session_805,user_1377,Mobile,USA,Direct,"2025-03-10 21:37:35","2025-03-10 21:46:22",8,1,1,1,1,1,1,638,2
session_806,user_1129,Tablet,Australia,"Social Media","2025-07-01 12:55:28","2025-07-01 13:03:26",7,1,1,1,1,1,1,560,5
session_807,user_1463,Desktop,India,Google,"2025-08-26 01:31:03","2025-08-26 01:31:03",0,0,1,0,0,0,0,47,0
session_808,user_1991,Desktop,UK,Email,"2025-01-19 03:13:25","2025-01-19 03:15:44",2,0,1,1,0,0,0,299,0
session_809,user_1572,Mobile,Canada,Email,"2025-05-15 00:12:14","2025-05-15 00:14:13",1,0,1,1,0,0,0,184,3
session_810,user_1339,Mobile,Germany,Direct,"2025-03-08 10:13:21","2025-03-08 10:17:44",4,0,1,1,1,0,0,407,4
session_811,user_2755,Desktop,Germany,Google,"2025-01-07 01:38:35","2025-01-07 01:38:35",0,0,1,0,0,0,0,45,0
session_812,user_1035,Desktop,UK,Email,"2025-03-06 11:20:45","2025-03-06 11:20:45",0,0,1,0,0,0,0,73,0
session_813,user_1845,Tablet,Canada,Direct,"2025-05-23 20:02:41","2025-05-23 20:05:15",2,0,1,1,0,0,0,244,0
session_814,user_2751,Tablet,France,Google,"2025-06-26 04:57:31","2025-06-26 04:58:41",1,0,1,1,0,0,0,186,0
session_815,user_2868,Desktop,Germany,Direct,"2025-01-09 06:57:41","2025-01-09 06:59:21",1,0,1,1,0,0,0,211,0
session_816,user_1196,Mobile,India,Email,"2025-01-01 00:09:11","2025-01-01 00:10:02",0,0,1,1,0,0,0,185,0
session_817,user_2055,Desktop,France,Google,"2025-08-12 12:15:47","2025-08-12 12:16:15",0,0,1,1,0,0,0,67,0
session_818,user_1220,Desktop,Germany,Direct,"2025-05-13 21:18:06","2025-05-13 21:18:06",0,0,1,0,0,0,0,177,0
session_819,user_1693,Desktop,USA,Google,"2025-08-13 03:17:54","2025-08-13 03:20:27",2,0,1,1,0,0,0,218,0
session_820,user_1285,Tablet,France,"Social Media","2025-05-25 13:58:02","2025-05-25 14:00:26",2,0,1,1,0,0,0,254,0
session_821,user_1010,Mobile,Germany,"Social Media","2025-08-26 12:17:39","2025-08-26 12:21:13",3,0,1,1,1,0,0,348,3
session_822,user_2738,Mobile,USA,Google,"2025-02-10 18:41:01","2025-02-10 18:43:30",2,0,1,1,0,0,0,319,0
session_823,user_2275,Desktop,Australia,Direct,"2025-07-18 02:13:41","2025-07-18 02:16:34",2,0,1,1,1,0,0,343,3
session_824,user_2134,Mobile,Canada,"Social Media","2025-05-11 21:32:45","2025-05-11 21:35:00",2,0,1,1,0,0,0,175,0
session_825,user_1193,Mobile,Canada,Google,"2025-01-17 08:53:37","2025-01-17 08:59:45",6,1,1,1,1,1,1,548,2
session_826,user_1799,Mobile,USA,Direct,"2025-03-29 21:54:03","2025-03-29 21:55:04",1,0,1,1,1,0,0,130,1
session_827,user_1747,Mobile,Germany,Google,"2025-08-31 07:05:35","2025-08-31 07:07:54",2,0,1,1,0,0,0,282,2
session_828,user_2991,Mobile,France,"Social Media","2025-06-18 22:28:07","2025-06-18 22:35:27",7,1,1,1,1,1,1,557,4
session_829,user_2035,Mobile,Germany,"Social Media","2025-02-28 02:23:48","2025-02-28 02:26:17",2,0,1,1,0,0,0,230,4
session_830,user_2408,Desktop,UK,"Social Media","2025-02-12 11:30:25","2025-02-12 11:36:08",5,1,1,1,1,1,1,389,4
session_831,user_1995,Tablet,USA,"Social Media","2025-03-03 09:42:51","2025-03-03 09:45:30",2,0,1,1,0,0,0,187,4
session_832,user_1983,Tablet,India,"Social Media","2025-05-18 07:12:10","2025-05-18 07:12:10",0,0,1,0,0,0,0,45,0
session_833,user_1621,Mobile,Australia,"Social Media","2025-04-09 00:02:32","2025-04-09 00:02:32",0,0,1,0,0,0,0,69,0
session_834,user_2672,Desktop,Australia,Email,"2025-04-08 09:21:21","2025-04-08 09:22:56",1,0,1,1,1,0,0,166,1
session_835,user_2809,Desktop,Australia,Direct,"2025-06-18 15:40:40","2025-06-18 15:43:02",2,0,1,1,0,0,0,271,0
session_836,user_2831,Mobile,UK,Email,"2025-07-26 02:31:53","2025-07-26 02:31:53",0,0,1,0,0,0,0,174,0
session_837,user_2503,Mobile,Australia,"Social Media","2025-04-09 21:27:00","2025-04-09 21:27:57",0,0,1,1,0,0,0,103,4
session_838,user_2354,Mobile,France,Direct,"2025-01-10 13:50:41","2025-01-10 13:54:14",3,1,1,1,1,1,1,294,5
session_839,user_2620,Desktop,India,"Social Media","2025-07-22 16:00:01","2025-07-22 16:08:25",8,1,1,1,1,1,1,635,1
